"AdjClose.priceSS" "AdjClose.priceSZSA"
"2216" 2727.58 NA
"2217" 2605.72 NA
"2218" 2470.07 NA
"2219" 2457.2 NA
"2220" 2446.3 NA
"2221" 2437.08 NA
"2222" 2450.61 NA
"2223" 2319.87 NA
"2224" 2344.47 NA
"2225" 2523.28 NA
"2226" 2431.72 NA
"2227" 2405.23 NA
"2228" 2413.37 NA
"2229" 2350.08 NA
"2230" 2342.15 NA
"2231" 2350.14 NA
"2232" 2397.37 NA
"2233" 2325.14 NA
"2234" 2304.89 NA
"2235" 2276.67 NA
"2236" 2277.41 NA
"2237" 2202.45 NA
"2238" 2143.42 NA
"2239" 2145.78 NA
"2240" 2150.76 NA
"2241" 2078.98 NA
"2242" 2079.67 NA
"2243" 1986.64 NA
"2244" 1929.05 NA
"2245" 1895.84 NA
"2246" 2075.09 NA
"2247" 2236.41 NA
"2248" 2201.51 NA
"2249" 2216.81 NA
"2250" 2297.5 NA
"2251" 2293.78 NA
"2252" 2293.78 NA
"2253" 2293.78 NA
"2254" 2293.78 NA
"2255" 2293.78 NA
"2256" 2293.78 NA
"2257" 2173.74 NA
"2258" 2157.84 NA
"2259" 2092.22 NA
"2260" 2074.58 NA
"2261" 2000.57 NA
"2262" 2073.57 NA
"2263" 2017.32 NA
"2264" 1994.67 NA
"2265" 1909.94 NA
"2266" 1930.65 NA
"2267" 1974.01 NA
"2268" 1958.53 NA
"2269" 1895.82 NA
"2270" 1875.56 NA
"2271" 1839.62 NA
"2272" 1723.35 NA
"2273" 1771.82 NA
"2274" 1719.81 NA
"2275" 1763.61 NA
"2276" 1728.79 NA
"2277" 1719.77 NA
"2278" 1706.7 NA
"2279" 1760.61 NA
"2280" 1717.72 NA
"2281" 1747.71 NA
"2282" 1874.8 NA
"2283" 1843.61 NA
"2284" 1859.11 NA
"2285" 1927.61 NA
"2286" 1986.44 NA
"2287" 2030.48 NA
"2288" 1902.43 NA
"2289" 2017.47 NA
"2290" 1983.76 NA
"2291" 1969.39 NA
"2292" 1897.06 NA
"2293" 1888.71 NA
"2294" 1897.88 NA
"2295" 1917.86 NA
"2296" 1871.16 NA
"2297" 1894.61 NA
"2298" 1889.64 NA
"2299" 1965.41 NA
"2300" 2001.5 NA
"2301" 2018.66 NA
"2302" 2090.77 NA
"2303" 2037.74 NA
"2304" 2079.12 NA
"2305" 2031.68 NA
"2306" 1954.21 NA
"2307" 1964.37 NA
"2308" 1975.01 NA
"2309" 1976.82 NA
"2310" 2015.69 NA
"2311" 2018.46 NA
"2312" 1987.76 NA
"2313" 1897.22 NA
"2314" 1863.8 NA
"2315" 1852.42 NA
"2316" 1851.52 NA
"2317" 1850.48 NA
"2318" 1832.91 NA
"2319" 1820.81 NA
"2320" 1880.72 NA
"2321" 1937.15 NA
"2322" 1924.01 NA
"2323" 1878.18 NA
"2324" 1904.86 NA
"2325" 1900.35 NA
"2326" 1863.37 NA
"2327" 1928.87 NA
"2328" 1920.21 NA
"2329" 1954.44 NA
"2330" 1986.67 NA
"2331" 1994.11 NA
"2332" 1985.02 NA
"2333" 2004.95 NA
"2334" 1990.66 NA
"2335" 1990.66 NA
"2336" 1990.66 NA
"2337" 1990.66 NA
"2338" 1990.66 NA
"2339" 1990.66 NA
"2340" 2011.68 NA
"2341" 2060.81 NA
"2342" 2107.75 NA
"2343" 2098.02 NA
"2344" 2181.24 NA
"2345" 2224.71 NA
"2346" 2265.16 NA
"2347" 2260.82 NA
"2348" 2248.09 NA
"2349" 2320.79 NA
"2350" 2389.39 NA
"2351" 2319.44 NA
"2352" 2209.86 NA
"2353" 2227.12 NA
"2354" 2261.48 NA
"2355" 2305.78 NA
"2356" 2200.65 NA
"2357" 2206.57 NA
"2358" 2121.25 NA
"2359" 2082.85 NA
"2360" 2093.45 NA
"2361" 2071.43 NA
"2362" 2198.11 NA
"2363" 2221.08 NA
"2364" 2193.01 NA
"2365" 2118.75 NA
"2366" 2158.57 NA
"2367" 2139.02 NA
"2368" 2133.88 NA
"2369" 2128.85 NA
"2370" 2153.29 NA
"2371" 2218.33 NA
"2372" 2223.73 NA
"2373" 2265.76 NA
"2374" 2281.09 NA
"2375" 2325.48 NA
"2376" 2338.42 NA
"2377" 2291.55 NA
"2378" 2361.7 NA
"2379" 2374.44 NA
"2380" 2358.04 NA
"2381" 2373.21 NA
"2382" 2408.02 NA
"2383" 2425.29 NA
"2384" 2419.78 NA
"2385" 2419.78 NA
"2386" 2439.18 NA
"2387" 2347.39 NA
"2388" 2379.88 NA
"2389" 2444.23 NA
"2390" 2513.7 NA
"2391" 2527.18 NA
"2392" 2536.06 NA
"2393" 2534.13 NA
"2394" 2503.94 NA
"2395" 2557.46 NA
"2396" 2535.83 NA
"2397" 2461.35 NA
"2398" 2463.95 NA
"2399" 2448.59 NA
"2400" 2405.35 NA
"2401" 2401.44 NA
"2402" 2468.19 NA
"2403" 2477.57 NA
"2404" 2477.57 NA
"2405" 2559.91 NA
"2406" 2567.34 NA
"2407" 2592.52 NA
"2408" 2597.45 NA
"2409" 2625.65 NA
"2410" 2579.75 NA
"2411" 2618.17 NA
"2412" 2663.77 NA
"2413" 2639.89 NA
"2414" 2645.26 NA
"2415" 2652.78 NA
"2416" 2676.68 NA
"2417" 2651.41 NA
"2418" 2610.62 NA
"2419" 2597.6 NA
"2420" 2610.01 NA
"2421" 2588.57 NA
"2422" 2632.93 NA
"2423" 2632.93 NA
"2424" 2632.93 NA
"2425" 2721.28 NA
"2426" 2724.3 NA
"2427" 2778.59 NA
"2428" 2767.24 NA
"2429" 2753.89 NA
"2430" 2768.34 NA
"2431" 2787.89 NA
"2432" 2816.25 NA
"2433" 2797.32 NA
"2434" 2743.76 NA
"2435" 2789.55 NA
"2436" 2776.02 NA
"2437" 2810.12 NA
"2438" 2853.9 NA
"2439" 2880.49 NA
"2440" 2896.3 NA
"2441" 2892.7 NA
"2442" 2922.3 NA
"2443" 2925.05 NA
"2444" 2928.21 NA
"2445" 2975.31 NA
"2446" 2959.36 NA
"2447" 3008.15 NA
"2448" 3060.25 NA
"2449" 3088.37 NA
"2450" 3124.67 NA
"2451" 3089.45 NA
"2452" 3080.77 NA
"2453" 3123.03 NA
"2454" 3113.93 NA
"2455" 3080.56 NA
"2456" 3145.16 NA
"2457" 3188.55 NA
"2458" 3183.74 NA
"2459" 3189.74 NA
"2460" 3266.92 NA
"2461" 3213.21 NA
"2462" 3296.61 NA
"2463" 3328.49 NA
"2464" 3372.6 NA
"2465" 3435.21 NA
"2466" 3438.37 NA
"2467" 3266.43 NA
"2468" 3321.56 NA
"2469" 3412.06 NA
"2470" 3462.59 NA
"2471" 3471.44 NA
"2472" 3428.5 NA
"2473" 3356.33 NA
"2474" 3260.69 NA
"2475" 3249.76 NA
"2476" 3264.73 NA
"2477" 3112.72 NA
"2478" 3140.56 NA
"2479" 3046.97 NA
"2480" 2870.63 NA
"2481" 2910.88 NA
"2482" 2785.58 NA
"2483" 2911.58 NA
"2484" 2960.77 NA
"2485" 2993.43 NA
"2486" 2915.8 NA
"2487" 2967.59 NA
"2488" 2946.4 NA
"2489" 2860.69 NA
"2490" 2667.75 NA
"2491" 2683.72 NA
"2492" 2714.97 NA
"2493" 2845.02 NA
"2494" 2861.61 NA
"2495" 2881.12 NA
"2496" 2930.48 NA
"2497" 2946.26 NA
"2498" 2924.88 NA
"2499" 2989.79 NA
"2500" 3026.74 NA
"2501" 3033.73 NA
"2502" 2999.71 NA
"2503" 3060.26 NA
"2504" 2962.67 NA
"2505" 2967.01 NA
"2506" 2897.55 NA
"2507" 2842.72 NA
"2508" 2853.55 NA
"2509" 2838.84 NA
"2510" 2763.52 NA
"2511" 2754.54 NA
"2512" 2779.43 NA
"2513" 2779.43 NA
"2514" 2779.43 NA
"2515" 2779.43 NA
"2516" 2779.43 NA
"2517" 2779.43 NA
"2518" 2779.43 NA
"2519" 2911.72 NA
"2520" 2894.48 NA
"2521" 2936.19 NA
"2522" 2970.53 NA
"2523" 2979.79 NA
"2524" 2976.63 NA
"2525" 3038.27 NA
"2526" 3084.45 NA
"2527" 3070.59 NA
"2528" 3051.41 NA
"2529" 3107.85 NA
"2530" 3109.57 NA
"2531" 3021.46 NA
"2532" 3031.33 NA
"2533" 2960.47 NA
"2534" 2995.85 NA
"2535" 3076.65 NA
"2536" 3114.23 NA
"2537" 3128.54 NA
"2538" 3155.05 NA
"2539" 3164.04 NA
"2540" 3175.58 NA
"2541" 3178.61 NA
"2542" 3175.19 NA
"2543" 3172.95 NA
"2544" 3187.65 NA
"2545" 3275.05 NA
"2546" 3282.89 NA
"2547" 3303.23 NA
"2548" 3320.61 NA
"2549" 3308.35 NA
"2550" 3338.66 NA
"2551" 3223.53 NA
"2552" 3290.17 NA
"2553" 3170.98 NA
"2554" 3096.26 NA
"2555" 3195.3 NA
"2556" 3235.36 NA
"2557" 3269.75 NA
"2558" 3264.63 NA
"2559" 3317.04 NA
"2560" 3331.9 NA
"2561" 3296.66 NA
"2562" 3239.57 NA
"2563" 3254.26 NA
"2564" 3247.32 NA
"2565" 3302.9 NA
"2566" 3274.46 NA
"2567" 3255.21 NA
"2568" 3179.08 NA
"2569" 3113.89 NA
"2570" 3122.97 NA
"2571" 3050.52 NA
"2572" 3073.78 NA
"2573" 3153.41 NA
"2574" 3141.35 NA
"2575" 3188.78 NA
"2576" 3211.76 NA
"2577" 3262.6 NA
"2578" 3277.14 NA
"2579" 3243.76 NA
"2580" 3282.18 NA
"2581" 3254.22 NA
"2582" 3192.78 NA
"2583" 3196 NA
"2584" 3212.75 NA
"2585" 3273.97 NA
"2586" 3172.66 NA
"2587" 3215.55 NA
"2588" 3224.15 NA
"2589" 3237.1 NA
"2590" 3246.87 NA
"2591" 3151.85 NA
"2592" 3158.86 NA
"2593" 3128.59 NA
"2594" 3094.41 NA
"2595" 3019.39 NA
"2596" 2986.61 NA
"2597" 2994.14 NA
"2598" 2989.29 NA
"2599" 2941.36 NA
"2600" 2934.71 NA
"2601" 3003.83 NA
"2602" 2995.31 NA
"2603" 2939.4 NA
"2604" 2935.17 NA
"2605" 2948.84 NA
"2606" 2982.5 NA
"2607" 2985.5 NA
"2608" 3018.13 NA
"2609" 3018.13 NA
"2610" 3018.13 NA
"2611" 3018.13 NA
"2612" 3018.13 NA
"2613" 3018.13 NA
"2614" 3003.4 NA
"2615" 2982.57 NA
"2616" 3022.18 NA
"2617" 3060.62 NA
"2618" 3051.94 NA
"2619" 3087.84 NA
"2620" 3073.11 NA
"2621" 3097 NA
"2622" 3023.37 NA
"2623" 3031.06 NA
"2624" 3053.23 NA
"2625" 3069.14 NA
"2626" 3048.93 NA
"2627" 3051.28 NA
"2628" 3013.41 NA
"2629" 2976.94 NA
"2630" 2992.84 NA
"2631" 3050.48 NA
"2632" 3046.09 NA
"2633" 3067.75 NA
"2634" 3074.58 NA
"2635" 3053.12 NA
"2636" 3056.81 NA
"2637" 3019.18 NA
"2638" 3059.72 NA
"2639" 3123.8 NA
"2640" 3128.47 NA
"2641" 3109.1 NA
"2642" 3147.42 NA
"2643" 3157.96 NA
"2644" 3157.96 NA
"2645" 3158.68 NA
"2646" 3148.22 NA
"2647" 3118.71 NA
"2648" 3145.35 NA
"2649" 3129.26 NA
"2650" 3161.25 NA
"2651" 3166.18 NA
"2652" 3164.97 NA
"2653" 3130.3 NA
"2654" 2980.3 NA
"2655" 2979.53 NA
"2656" 3033.28 NA
"2657" 2999.48 NA
"2658" 2983.54 NA
"2659" 2969.5 NA
"2660" 2907.93 NA
"2661" 2900.33 NA
"2662" 2868.43 NA
"2663" 2870.61 NA
"2664" 2870.61 NA
"2665" 2835.28 NA
"2666" 2857.15 NA
"2667" 2739.7 NA
"2668" 2688.38 NA
"2669" 2698.76 NA
"2670" 2647.57 NA
"2671" 2655.71 NA
"2672" 2710.51 NA
"2673" 2696.63 NA
"2674" 2559.93 NA
"2675" 2594.78 NA
"2676" 2587.81 NA
"2677" 2555.94 NA
"2678" 2583.52 NA
"2679" 2673.42 NA
"2680" 2622.63 NA
"2681" 2625.79 NA
"2682" 2655.92 NA
"2683" 2655.77 NA
"2684" 2592.15 NA
"2685" 2568.28 NA
"2686" 2571.42 NA
"2687" 2552.66 NA
"2688" 2553.59 NA
"2689" 2511.73 NA
"2690" 2513.95 NA
"2691" 2583.87 NA
"2692" 2562.58 NA
"2693" 2569.94 NA
"2694" 2569.94 NA
"2695" 2569.94 NA
"2696" 2569.94 NA
"2697" 2560.25 NA
"2698" 2513.22 NA
"2699" 2586.21 NA
"2700" 2588.7 NA
"2701" 2569.87 NA
"2702" 2566.75 NA
"2703" 2552.82 NA
"2704" 2535.28 NA
"2705" 2427.05 NA
"2706" 2398.37 NA
"2707" 2373.79 NA
"2708" 2382.9 NA
"2709" 2363.95 NA
"2710" 2409.42 NA
"2711" 2421.12 NA
"2712" 2415.15 NA
"2713" 2470.92 NA
"2714" 2490.72 NA
"2715" 2450.29 NA
"2716" 2470.44 NA
"2717" 2424.3 NA
"2718" 2424.27 NA
"2719" 2475.42 NA
"2720" 2528.73 NA
"2721" 2535.39 NA
"2722" 2562.41 NA
"2723" 2572.03 NA
"2724" 2588.68 NA
"2725" 2575.37 NA
"2726" 2633.66 NA
"2727" 2648.12 NA
"2728" 2637.5 NA
"2729" 2672.52 NA
"2730" 2627 NA
"2731" 2638.52 NA
"2732" 2620.76 NA
"2733" 2658.39 NA
"2734" 2672.53 NA
"2735" 2595.27 NA
"2736" 2607.5 NA
"2737" 2575.48 NA
"2738" 2606.7 NA
"2739" 2661.71 NA
"2740" 2671.89 NA
"2741" 2666.3 NA
"2742" 2687.98 NA
"2743" 2642.31 NA
"2744" 2639.37 NA
"2745" 2650.31 NA
"2746" 2596.58 NA
"2747" 2603.48 NA
"2748" 2610.74 NA
"2749" 2652.66 NA
"2750" 2638.8 NA
"2751" 2622.88 NA
"2752" 2655.78 NA
"2753" 2655.39 NA
"2754" 2696.25 NA
"2755" 2698.36 NA
"2756" 2695.29 NA
"2757" 2656.35 NA
"2758" 2663.21 NA
"2759" 2688.32 NA
"2760" 2688.52 NA
"2761" 2652.5 NA
"2762" 2602.47 NA
"2763" 2598.69 NA
"2764" 2588.71 NA
"2765" 2591.55 NA
"2766" 2591.55 NA
"2767" 2591.55 NA
"2768" 2591.55 NA
"2769" 2627.97 NA
"2770" 2611.35 NA
"2771" 2610.68 NA
"2772" 2655.66 NA
"2773" 2655.66 NA
"2774" 2655.66 NA
"2775" 2655.66 NA
"2776" 2655.66 NA
"2777" 2738.74 NA
"2778" 2806.94 NA
"2779" 2841.41 NA
"2780" 2861.36 NA
"2781" 2879.64 NA
"2782" 2971.16 NA
"2783" 2955.23 NA
"2784" 3001.85 NA
"2785" 3003.95 NA
"2786" 2983.53 NA
"2787" 2975.04 NA
"2788" 3051.42 NA
"2789" 3041.54 NA
"2790" 2997.05 NA
"2791" 2992.58 NA
"2792" 2978.83 NA
"2793" 3054.02 NA
"2794" 3045.43 NA
"2795" 3030.99 NA
"2796" 3086.94 NA
"2797" 3129.5 NA
"2798" 3159.51 NA
"2799" 3135 NA
"2800" 3115.36 NA
"2801" 3147.74 NA
"2802" 2985.44 NA
"2803" 3014.41 NA
"2804" 2894.54 NA
"2805" 2838.86 NA
"2806" 2865.45 NA
"2807" 2888.57 NA
"2808" 2884.37 NA
"2809" 2828.28 NA
"2810" 2859.94 NA
"2811" 2898.26 NA
"2812" 2871.7 NA
"2813" 2866.36 NA
"2814" 2820.18 NA
"2815" 2823.45 NA
"2816" 2843.61 NA
"2817" 2842.43 NA
"2818" 2857.18 NA
"2819" 2875.86 NA
"2820" 2848.55 NA
"2821" 2810.95 NA
"2822" 2841.04 NA
"2823" 2922.95 NA
"2824" 2927.08 NA
"2825" 2911.41 NA
"2826" 2898.14 NA
"2827" 2893.74 NA
"2828" 2852.92 NA
"2829" 2904.11 NA
"2830" 2877.9 NA
"2831" 2855.22 NA
"2832" 2835.16 NA
"2833" 2781.4 NA
"2834" 2732.99 NA
"2835" 2751.53 NA
"2836" 2759.57 NA
"2837" 2808.08 NA
"2838" 2808.08 NA
"2839" 2852.65 NA
"2840" 2838.59 NA
"2841" 2824.2 NA
"2842" 2838.8 NA
"2843" 2791.81 NA
"2844" 2804.05 NA
"2845" 2821.3 NA
"2846" 2827.71 NA
"2847" 2791.34 NA
"2848" 2706.66 NA
"2849" 2708.98 NA
"2850" 2758.1 NA
"2851" 2677.65 NA
"2852" 2715.29 NA
"2853" 2695.72 NA
"2854" 2677.43 NA
"2855" 2708.81 NA
"2856" 2749.15 NA
"2857" 2752.75 NA
"2858" 2790.69 NA
"2859" 2798.96 NA
"2860" 2799.4 NA
"2861" 2799.4 NA
"2862" 2799.4 NA
"2863" 2799.4 NA
"2864" 2799.4 NA
"2865" 2774.06 NA
"2866" 2818.16 NA
"2867" 2827.33 NA
"2868" 2899.13 NA
"2869" 2899.24 NA
"2870" 2923.9 NA
"2871" 2926.96 NA
"2872" 2899.79 NA
"2873" 2932.25 NA
"2874" 2855.52 NA
"2875" 2862.63 NA
"2876" 2878.6 NA
"2877" 2878.56 NA
"2878" 2905.05 NA
"2879" 2918.92 NA
"2880" 2913.81 NA
"2881" 2902.98 NA
"2882" 2942.31 NA
"2883" 2996.21 NA
"2884" 2999.94 NA
"2885" 3002.15 NA
"2886" 2957.14 NA
"2887" 2933.8 NA
"2888" 2937.63 NA
"2889" 2896.26 NA
"2890" 2930.8 NA
"2891" 2897.3 NA
"2892" 2906.89 NA
"2893" 2909.14 NA
"2894" 2919.14 NA
"2895" 2948.48 NA
"2896" 2946.71 NA
"2897" 2977.81 NA
"2898" 2984 NA
"2899" 2958.08 NA
"2900" 2955.77 NA
"2901" 2928.11 NA
"2902" 2967.41 NA
"2903" 3001.36 NA
"2904" 3007.91 NA
"2905" 3030.02 NA
"2906" 3022.75 NA
"2907" 3021.37 NA
"2908" 3050.4 NA
"2909" 3042.64 NA
"2910" 3050.53 NA
"2911" 3057.33 NA
"2912" 2999.04 NA
"2913" 3007.04 NA
"2914" 3026.67 NA
"2915" 3010.52 NA
"2916" 2964.95 NA
"2917" 2938.98 NA
"2918" 2925.41 NA
"2919" 2887.04 NA
"2920" 2911.51 NA
"2921" 2932.19 NA
"2922" 2866.02 NA
"2923" 2872.4 NA
"2924" 2863.89 NA
"2925" 2872.46 NA
"2926" 2890.63 NA
"2927" 2883.42 NA
"2928" 2844.08 NA
"2929" 2871.03 NA
"2930" 2849.07 NA
"2931" 2852.77 NA
"2932" 2872.77 NA
"2933" 2859.57 NA
"2934" 2858.46 NA
"2935" 2774.57 NA
"2936" 2767.06 NA
"2937" 2741.74 NA
"2938" 2736.53 NA
"2939" 2709.95 NA
"2940" 2706.36 NA
"2941" 2743.47 NA
"2942" 2743.57 NA
"2943" 2705.18 NA
"2944" 2728.02 NA
"2945" 2744.3 NA
"2946" 2750.29 NA
"2947" 2703.34 NA
"2948" 2705.14 NA
"2949" 2700.38 NA
"2950" 2730.04 NA
"2951" 2705.43 NA
"2952" 2664.28 NA
"2953" 2642.82 NA
"2954" 2621.25 NA
"2955" 2646.48 NA
"2956" 2649.32 NA
"2957" 2688.25 NA
"2958" 2746.21 NA
"2959" 2758.23 NA
"2960" 2759.2 NA
"2961" 2728.48 NA
"2962" 2762.08 NA
"2963" 2759.36 NA
"2964" 2812.82 NA
"2965" 2816.35 NA
"2966" 2810.48 NA
"2967" 2794.27 NA
"2968" 2797.77 NA
"2969" 2802.69 NA
"2970" 2754.58 NA
"2971" 2795.48 NA
"2972" 2810.44 NA
"2973" 2820.17 NA
"2974" 2816.69 NA
"2975" 2796.98 NA
"2976" 2794.21 NA
"2977" 2765.89 NA
"2978" 2770.79 NA
"2979" 2688.75 NA
"2980" 2703.03 NA
"2981" 2723.49 NA
"2982" 2708.78 NA
"2983" 2701.73 NA
"2984" 2703.78 NA
"2985" 2679.26 NA
"2986" 2678.49 NA
"2987" 2684.04 NA
"2988" 2626.42 NA
"2989" 2526.82 NA
"2990" 2526.07 NA
"2991" 2549.18 NA
"2992" 2581.51 NA
"2993" 2593.17 NA
"2994" 2626.77 NA
"2995" 2608.17 NA
"2996" 2601.26 NA
"2997" 2559.47 NA
"2998" 2534.36 NA
"2999" 2515.86 NA
"3000" 2554.02 NA
"3001" 2541.09 NA
"3002" 2615.26 NA
"3003" 2612.19 NA
"3004" 2576.41 NA
"3005" 2566.59 NA
"3006" 2567.34 NA
"3007" 2556.04 NA
"3008" 2528.28 NA
"3009" 2478.74 NA
"3010" 2470.52 NA
"3011" 2516.09 NA
"3012" 2498.94 NA
"3013" 2497.75 NA
"3014" 2471.3 NA
"3015" 2484.83 NA
"3016" 2479.05 NA
"3017" 2482.34 NA
"3018" 2437.79 NA
"3019" 2447.75 NA
"3020" 2512.96 NA
"3021" 2443.06 NA
"3022" 2433.16 NA
"3023" 2393.18 NA
"3024" 2415.05 NA
"3025" 2392.06 NA
"3026" 2365.34 NA
"3027" 2359.22 NA
"3028" 2344.79 NA
"3029" 2348.52 NA
"3030" 2420 NA
"3031" 2438.79 NA
"3032" 2431.38 NA
"3033" 2440.4 NA
"3034" 2383.49 NA
"3035" 2377.51 NA
"3036" 2331.37 NA
"3037" 2317.27 NA
"3038" 2370.33 NA
"3039" 2409.67 NA
"3040" 2427.48 NA
"3041" 2435.61 NA
"3042" 2473.41 NA
"3043" 2468.25 NA
"3044" 2470.02 NA
"3045" 2504.11 NA
"3046" 2508.09 NA
"3047" 2528.29 NA
"3048" 2509.8 NA
"3049" 2503.84 NA
"3050" 2524.92 NA
"3051" 2479.54 NA
"3052" 2481.08 NA
"3053" 2528.71 NA
"3054" 2529.76 NA
"3055" 2466.96 NA
"3056" 2463.05 NA
"3057" 2416.56 NA
"3058" 2415.13 NA
"3059" 2412.62 NA
"3060" 2395.06 NA
"3061" 2397.55 NA
"3062" 2380.22 NA
"3063" 2383.03 NA
"3064" 2412.39 NA
"3065" 2333.41 NA
"3066" 2386.86 NA
"3067" 2360.66 NA
"3068" 2333.23 NA
"3069" 2325.91 NA
"3070" 2332.73 NA
"3071" 2329.82 NA
"3072" 2315.27 NA
"3073" 2291.54 NA
"3074" 2248.59 NA
"3075" 2228.52 NA
"3076" 2180.9 NA
"3077" 2224.84 NA
"3078" 2218.24 NA
"3079" 2215.93 NA
"3080" 2191.15 NA
"3081" 2186.3 NA
"3082" 2204.78 NA
"3083" 2190.11 NA
"3084" 2166.21 NA
"3085" 2170.01 NA
"3086" 2173.56 NA
"3087" 2199.42 NA
"3088" 2169.39 NA
"3089" 2148.45 NA
"3090" 2163.4 NA
"3091" 2225.89 NA
"3092" 2285.74 NA
"3093" 2276.05 NA
"3094" 2275.01 NA
"3095" 2244.58 NA
"3096" 2206.19 NA
"3097" 2298.38 NA
"3098" 2266.38 NA
"3099" 2296.07 NA
"3100" 2319.12 NA
"3101" 2285.04 NA
"3102" 2292.61 NA
"3103" 2268.08 NA
"3104" 2312.56 NA
"3105" 2330.41 NA
"3106" 2331.14 NA
"3107" 2291.9 NA
"3108" 2347.53 NA
"3109" 2349.59 NA
"3110" 2351.98 NA
"3111" 2351.85 NA
"3112" 2344.77 NA
"3113" 2366.7 NA
"3114" 2356.86 NA
"3115" 2357.18 NA
"3116" 2363.6 NA
"3117" 2381.43 NA
"3118" 2403.59 NA
"3119" 2409.55 NA
"3120" 2439.63 NA
"3121" 2447.06 NA
"3122" 2451.86 NA
"3123" 2428.49 NA
"3124" 2426.11 NA
"3125" 2460.69 NA
"3126" 2445 NA
"3127" 2410.45 NA
"3128" 2394.79 NA
"3129" 2420.28 NA
"3130" 2439.46 NA
"3131" 2434.86 NA
"3132" 2455.79 NA
"3133" 2391.23 NA
"3134" 2373.77 NA
"3135" 2404.74 NA
"3136" 2410.18 NA
"3137" 2376.84 NA
"3138" 2378.2 NA
"3139" 2375.77 NA
"3140" 2349.54 NA
"3141" 2350.6 NA
"3142" 2347.18 NA
"3143" 2284.88 NA
"3144" 2252.16 NA
"3145" 2262.79 NA
"3146" 2302.24 NA
"3147" 2306.55 NA
"3148" 2285.78 NA
"3149" 2305.86 NA
"3150" 2308.93 NA
"3151" 2350.86 NA
"3152" 2359.16 NA
"3153" 2357.03 NA
"3154" 2334.99 NA
"3155" 2380.85 NA
"3156" 2378.63 NA
"3157" 2406.86 NA
"3158" 2388.59 NA
"3159" 2388.83 NA
"3160" 2406.81 NA
"3161" 2404.7 NA
"3162" 2396.32 NA
"3163" 2438.44 NA
"3164" 2440.08 NA
"3165" 2452.01 NA
"3166" 2451.95 NA
"3167" 2448.88 NA
"3168" 2408.59 NA
"3169" 2410.23 NA
"3170" 2394.98 NA
"3171" 2380.73 NA
"3172" 2374.84 NA
"3173" 2346.19 NA
"3174" 2378.89 NA
"3175" 2344.52 NA
"3176" 2348.3 NA
"3177" 2373.31 NA
"3178" 2363.44 NA
"3179" 2350.97 NA
"3180" 2333.55 NA
"3181" 2361.37 NA
"3182" 2389.64 NA
"3183" 2384.67 NA
"3184" 2372.23 NA
"3185" 2373.44 NA
"3186" 2308.55 NA
"3187" 2311.92 NA
"3188" 2309.55 NA
"3189" 2293.13 NA
"3190" 2281.45 NA
"3191" 2305.86 NA
"3192" 2289.79 NA
"3193" 2318.92 NA
"3194" 2295.95 NA
"3195" 2306.85 NA
"3196" 2316.05 NA
"3197" 2300.79 NA
"3198" 2292.88 NA
"3199" 2260.88 NA
"3200" 2224.11 NA
"3201" 2222.07 NA
"3202" 2216.93 NA
"3203" 2195.84 NA
"3204" 2225.43 NA
"3205" 2226.11 NA
"3206" 2229.19 NA
"3207" 2227.31 NA
"3208" 2201.35 NA
"3209" 2223.58 NA
"3210" 2170.81 NA
"3211" 2164.44 NA
"3212" 2175.38 NA
"3213" 2185.49 NA
"3214" 2185.9 NA
"3215" 2147.96 NA
"3216" 2161.19 NA
"3217" 2169.1 NA
"3218" 2184.84 NA
"3219" 2168.64 NA
"3220" 2141.4 NA
"3221" 2146.59 NA
"3222" 2136.15 NA
"3223" 2126 NA
"3224" 2128.76 NA
"3225" 2109.91 NA
"3226" 2103.63 NA
"3227" 2123.36 NA
"3228" 2111.18 NA
"3229" 2132.8 NA
"3230" 2154.92 NA
"3231" 2157.62 NA
"3232" 2160.99 NA
"3233" 2174.1 NA
"3234" 2168.81 NA
"3235" 2136.08 NA
"3236" 2142.52 NA
"3237" 2118.95 NA
"3238" 2112.2 NA
"3239" 2114.89 NA
"3240" 2106.96 NA
"3241" 2118.27 NA
"3242" 2107.71 NA
"3243" 2113.07 NA
"3244" 2092.1 NA
"3245" 2055.71 NA
"3246" 2073.15 NA
"3247" 2053.24 NA
"3248" 2052.58 NA
"3249" 2047.52 NA
"3250" 2059.15 NA
"3251" 2043.65 NA
"3252" 2037.68 NA
"3253" 2051.92 NA
"3254" 2127.76 NA
"3255" 2134.89 NA
"3256" 2120.55 NA
"3257" 2126.55 NA
"3258" 2110.38 NA
"3259" 2123.85 NA
"3260" 2078.5 NA
"3261" 2059.54 NA
"3262" 2067.83 NA
"3263" 2024.84 NA
"3264" 2026.69 NA
"3265" 2033.19 NA
"3266" 2029.29 NA
"3267" 2004.17 NA
"3268" 2056.32 NA
"3269" 2086.17 NA
"3270" 2074.42 NA
"3271" 2115.23 NA
"3272" 2119.94 NA
"3273" 2102.87 NA
"3274" 2104.93 NA
"3275" 2098.7 NA
"3276" 2098.81 NA
"3277" 2105.62 NA
"3278" 2131.69 NA
"3279" 2128.3 NA
"3280" 2132.76 NA
"3281" 2114.45 NA
"3282" 2115.99 NA
"3283" 2101.58 NA
"3284" 2066.21 NA
"3285" 2058.94 NA
"3286" 2062.35 NA
"3287" 2068.88 NA
"3288" 2104.43 NA
"3289" 2117.05 NA
"3290" 2114.03 NA
"3291" 2106 NA
