Date,Open,High,Low,Close,Volume,Adj Close
2013-11-20,8250.31,8262.91,8204.46,8204.46,1928700,8204.46
2013-11-19,8215.00,8260.82,8215.00,8260.21,1918200,8260.21
2013-11-18,8201.85,8226.61,8186.47,8191.46,1750600,8191.46
2013-11-15,8168.90,8210.10,8160.28,8177.12,1940800,8177.12
2013-11-14,8137.82,8161.70,8100.73,8134.91,2146800,8134.91
2013-11-13,8199.26,8199.26,8104.26,8104.26,1783600,8104.26
2013-11-12,8233.62,8233.62,8160.17,8195.26,2131400,8195.26
2013-11-11,8228.90,8242.41,8168.92,8182.56,1862200,8182.56
2013-11-08,8235.30,8266.72,8216.33,8229.59,1863300,8229.59
2013-11-07,8298.06,8298.06,8250.72,8283.71,2161800,8283.71
2013-11-06,8275.07,8297.57,8232.50,8281.97,2237200,8281.97
2013-11-05,8354.92,8372.80,8262.20,8262.20,2292100,8262.20
2013-11-04,8371.83,8371.83,8333.63,8354.14,2064200,8354.14
2013-11-01,8474.47,8476.63,8378.94,8388.18,2146900,8388.18
2013-10-31,8437.76,8469.58,8424.47,8450.06,2269000,8450.06
2013-10-30,8429.40,8465.06,8419.21,8465.06,2049400,8465.06
2013-10-29,8394.85,8432.90,8380.21,8420.98,1822800,8420.98
2013-10-28,8365.43,8414.81,8348.42,8407.83,1712900,8407.83
2013-10-25,8380.31,8390.25,8322.15,8346.62,1962800,8346.62
2013-10-24,8364.45,8413.72,8346.52,8413.72,1662800,8413.72
2013-10-23,8419.80,8438.95,8380.15,8393.62,1912600,8393.62
2013-10-22,8407.62,8425.31,8376.27,8418.27,1945800,8418.27
2013-10-21,8456.68,8459.30,8400.06,8419.32,1980700,8419.32
2013-10-18,8416.33,8441.19,8390.32,8441.19,2315100,8441.19
2013-10-17,8390.88,8415.16,8364.89,8374.68,2263300,8374.68
2013-10-16,8384.03,8384.03,8332.18,8332.18,2017400,8332.18
2013-10-15,8320.48,8368.02,8320.48,8367.88,2286900,8367.88
2013-10-14,8339.99,8343.65,8269.16,8273.96,2278900,8273.96
2013-10-11,8407.45,8433.53,8349.37,8349.37,2618600,8349.37
2013-10-09,8352.25,8378.37,8330.79,8344.73,2605200,8344.73
2013-10-08,8340.33,8375.65,8311.59,8375.65,2581600,8375.65
2013-10-07,8354.91,8361.50,8323.79,8333.66,2777100,8333.66
2013-10-04,8345.82,8376.06,8336.61,8364.55,2566700,8364.55
2013-10-03,8231.68,8376.79,8231.68,8359.02,3252800,8359.02
2013-10-02,8215.96,8228.81,8204.34,8216.52,2471200,8216.52
2013-10-01,8173.99,8222.38,8172.79,8187.02,2001300,8187.02
2013-09-30,8174.86,8204.40,8137.11,8173.87,1885800,8173.87
2013-09-27,8222.13,8244.86,8207.72,8230.68,2154900,8230.68
2013-09-26,8290.10,8290.10,8184.68,8184.68,2068800,8184.68
2013-09-25,8283.60,8285.28,8253.43,8283.90,2257100,8283.90
2013-09-24,8295.50,8310.94,8265.55,8299.12,2283200,8299.12
2013-09-23,8226.80,8293.03,8221.34,8292.83,2274900,8292.83
2013-09-18,8248.18,8263.05,8209.18,8209.18,1853300,8209.18
2013-09-17,8241.03,8249.78,8218.94,8249.78,1632500,8249.78
2013-09-16,8189.61,8255.34,8189.61,8255.34,1894800,8255.34
2013-09-13,8210.15,8228.67,8162.14,8168.20,1606400,8168.20
2013-09-12,8180.38,8226.61,8177.03,8225.36,2168200,8225.36
2013-09-11,8174.54,8208.99,8137.07,8208.99,2169100,8208.99
2013-09-10,8217.21,8238.91,8155.87,8208.77,2388600,8208.77
2013-09-09,8176.47,8192.11,8117.87,8192.11,2156500,8192.11
2013-09-06,8180.53,8182.56,8155.50,8164.20,2418400,8164.20
2013-09-05,8109.24,8169.10,8107.22,8169.10,2419300,8169.10
2013-09-04,8066.67,8094.12,8041.49,8083.44,2034100,8083.44
2013-09-03,8095.66,8102.66,8067.62,8088.37,2107400,8088.37
2013-09-02,8010.15,8052.71,7993.13,8038.86,1807200,8038.86
2013-08-30,7949.99,8021.89,7936.82,8021.89,2087800,8021.89
2013-08-29,7841.99,7931.05,7841.99,7917.66,1754200,7917.66
2013-08-28,7776.87,7834.11,7761.76,7824.54,1666200,7824.54
2013-08-27,7875.93,7895.23,7820.84,7820.84,1852400,7820.84
2013-08-26,7906.52,7913.74,7874.05,7894.97,1564000,7894.97
2013-08-23,7863.73,7895.13,7845.92,7873.31,1946600,7873.31
2013-08-22,7779.44,7825.56,7737.33,7814.38,2255900,7814.38
2013-08-20,7896.38,7924.52,7829.78,7832.65,2051400,7832.65
2013-08-19,7937.45,7944.74,7888.87,7900.21,1804300,7900.21
2013-08-16,7854.68,7949.43,7850.49,7925.00,2037700,7925.00
2013-08-15,7903.01,7916.02,7850.27,7887.26,2166600,7887.26
2013-08-14,7978.74,7981.56,7926.23,7951.33,2004300,7951.33
2013-08-13,7935.79,7986.27,7935.79,7986.27,1916200,7986.27
2013-08-12,7878.22,7908.68,7862.04,7903.38,1668000,7903.38
2013-08-09,7955.00,7955.00,7853.97,7856.14,2009000,7856.14
2013-08-08,7910.20,7932.35,7894.18,7907.67,1950400,7907.67
2013-08-07,7993.57,7993.57,7921.29,7921.29,2091200,7921.29
2013-08-06,8129.85,8129.85,8028.93,8038.91,2093500,8038.91
2013-08-05,8104.20,8143.44,8075.99,8138.63,1870100,8138.63
2013-08-02,8114.51,8162.91,8087.10,8099.88,2267000,8099.88
2013-08-01,8110.73,8113.40,8056.22,8056.22,2017200,8056.22
2013-07-31,8163.44,8170.57,8107.60,8107.94,2083500,8107.94
2013-07-30,8113.17,8176.74,8112.91,8163.55,1789200,8163.55
2013-07-29,8146.14,8163.89,8074.29,8084.50,1566000,8084.50
2013-07-26,8188.36,8222.82,8135.73,8149.40,1833800,8149.40
2013-07-25,8173.19,8203.49,8140.41,8163.58,2044600,8163.58
2013-07-24,8222.85,8233.10,8172.23,8196.19,2210200,8196.19
2013-07-23,8152.72,8220.89,8145.09,8214.65,2607200,8214.65
2013-07-22,8092.03,8137.37,8092.03,8105.45,1948400,8105.45
2013-07-19,8117.94,8139.81,8046.70,8062.03,2541200,8062.03
2013-07-18,8238.28,8265.70,8181.99,8194.88,2557800,8194.88
2013-07-17,8239.10,8260.25,8208.71,8258.95,2677400,8258.95
2013-07-16,8243.62,8260.11,8222.17,8260.11,2449000,8260.11
2013-07-15,8178.26,8254.68,8175.55,8254.68,2128200,8254.68
2013-07-12,8187.86,8220.49,8169.92,8220.49,2277800,8220.49
2013-07-11,8080.97,8179.54,8080.97,8179.54,2724800,8179.54
2013-07-10,7974.99,8057.92,7974.99,8011.69,2279800,8011.69
2013-07-09,7891.53,7975.64,7891.37,7971.18,1739400,7971.18
2013-07-08,7980.11,7992.16,7885.00,7886.34,1742000,7886.34
2013-07-05,7932.30,8018.93,7926.35,8001.82,1885000,8001.82
2013-07-04,7919.26,7927.08,7877.06,7893.72,1796800,7893.72
2013-07-03,7991.53,7995.30,7899.08,7911.42,2276800,7911.42
2013-07-02,8061.84,8064.12,8012.79,8015.86,1986800,8015.86
2013-07-01,8011.95,8063.47,7974.15,8036.00,2063400,8036.00
2013-06-28,7928.54,8062.21,7891.06,8062.21,2251800,8062.21
2013-06-27,7841.32,7884.13,7834.33,7883.90,2369400,7883.90
2013-06-26,7789.34,7821.14,7742.20,7784.80,2405200,7784.80
2013-06-25,7750.34,7792.27,7663.23,7663.23,2368000,7663.23
2013-06-24,7788.45,7815.10,7744.49,7758.03,2153600,7758.03
2013-06-21,7778.84,7815.79,7739.09,7793.31,3274800,7793.31
2013-06-20,7952.36,7962.76,7890.93,7898.91,2156200,7898.91
2013-06-19,8033.32,8056.19,8005.57,8007.39,1797800,8007.39
2013-06-18,7994.81,8024.95,7955.74,8011.02,1719200,8011.02
2013-06-17,7953.65,7999.43,7940.72,7992.89,1509200,7992.89
2013-06-14,7978.75,7989.19,7912.37,7937.74,2085600,7937.74
2013-06-13,8041.50,8057.33,7951.66,7951.66,2286800,7951.66
2013-06-11,8178.95,8178.95,8116.15,8116.15,1809000,8116.15
2013-06-10,8161.51,8190.87,8142.71,8160.55,1703000,8160.55
2013-06-07,8113.95,8146.78,8071.98,8095.20,2536400,8095.20
2013-06-06,8135.56,8162.25,8088.31,8096.14,2347800,8096.14
2013-06-05,8195.52,8216.31,8161.10,8181.91,2282800,8181.91
2013-06-04,8243.22,8250.17,8180.39,8191.22,2192000,8191.22
2013-06-03,8177.97,8225.79,8149.45,8201.02,2142200,8201.02
2013-05-31,8318.77,8334.44,8237.08,8254.80,3586800,8254.80
2013-05-30,8316.97,8316.97,8228.80,8243.29,2458800,8243.29
2013-05-29,8303.20,8344.21,8303.20,8337.90,2471400,8337.90
2013-05-28,8289.15,8303.71,8261.54,8263.05,1988600,8263.05
2013-05-27,8218.88,8280.10,8210.32,8280.10,1894000,8280.10
2013-05-24,8273.21,8277.56,8172.54,8209.78,2450400,8209.78
2013-05-23,8367.85,8373.09,8235.50,8237.83,3340000,8237.83
2013-05-22,8414.06,8439.15,8376.21,8398.84,3031400,8398.84
2013-05-21,8381.36,8420.68,8361.96,8383.05,2660600,8383.05
2013-05-20,8364.95,8385.68,8347.33,8377.05,2114400,8377.05
2013-05-17,8377.26,8402.34,8356.79,8368.19,2547200,8368.19
2013-05-16,8362.49,8414.88,8346.45,8390.05,3446200,8390.05
2013-05-15,8264.10,8320.32,8251.51,8318.59,2302600,8318.59
2013-05-14,8272.20,8295.41,8233.98,8251.82,1960600,8251.82
2013-05-13,8285.45,8296.54,8230.65,8248.32,1958400,8248.32
2013-05-10,8284.38,8297.33,8258.62,8280.26,2270000,8280.26
2013-05-09,8314.37,8322.69,8279.46,8285.89,2414000,8285.89
2013-05-08,8177.94,8284.09,8177.94,8267.09,2467800,8267.09
2013-05-07,8177.58,8181.80,8145.10,8163.06,1872600,8163.06
2013-05-06,8188.48,8197.52,8153.96,8169.05,1971000,8169.05
2013-05-03,8157.51,8175.33,8121.07,8135.03,2032400,8135.03
2013-05-02,8111.43,8139.49,8095.70,8128.51,2151000,8128.51
2013-04-30,8065.92,8115.59,8065.92,8093.66,2283200,8093.66
2013-04-29,8043.71,8046.22,8014.27,8029.74,1796200,8029.74
2013-04-26,8034.47,8081.37,8020.47,8022.06,2227800,8022.06
2013-04-25,8015.38,8026.46,7994.19,8021.75,1941400,8021.75
2013-04-24,7977.40,8025.45,7968.28,8023.71,2412000,8023.71
2013-04-23,7955.92,7968.79,7913.60,7942.77,1876400,7942.77
2013-04-22,7976.10,7996.55,7950.01,7970.38,1947200,7970.38
2013-04-19,7868.90,7933.72,7862.92,7930.80,2033800,7930.80
2013-04-18,7781.48,7826.13,7757.33,7791.35,1784600,7791.35
2013-04-17,7822.81,7822.81,7791.53,7809.07,1906600,7809.07
2013-04-16,7690.91,7801.05,7688.62,7801.05,1548000,7801.05
2013-04-15,7815.32,7835.12,7753.24,7763.53,1634200,7763.53
2013-04-12,7861.12,7864.86,7810.54,7821.63,1677600,7821.63
2013-04-11,7788.58,7857.98,7788.58,7857.98,1842000,7857.98
2013-04-10,7772.95,7772.95,7739.99,7752.80,1736400,7752.80
2013-04-09,7766.62,7781.13,7714.93,7728.54,1888800,7728.54
2013-04-08,7831.22,7843.10,7747.47,7752.79,2561600,7752.79
2013-04-03,7949.12,7954.15,7913.77,7942.35,1919600,7942.35
2013-04-02,7897.16,7924.46,7879.55,7913.18,1638000,7913.18
2013-04-01,7934.25,7937.73,7896.57,7899.24,1560000,7899.24
2013-03-29,7904.50,7931.70,7883.81,7918.61,1594000,7918.61
2013-03-28,7905.71,7905.71,7844.84,7866.88,1813200,7866.88
2013-03-27,7872.75,7894.26,7857.32,7894.12,1851200,7894.12
2013-03-26,7873.70,7876.68,7845.56,7856.36,1850200,7856.36
2013-03-25,7862.58,7877.05,7854.47,7856.12,1806800,7856.12
2013-03-22,7811.52,7832.59,7796.22,7796.22,1727200,7796.22
2013-03-21,7828.95,7843.16,7811.84,7811.84,1695800,7811.84
2013-03-20,7834.73,7844.54,7786.56,7798.03,1954200,7798.03
2013-03-19,7843.47,7863.77,7823.81,7838.47,1804200,7838.47
2013-03-18,7886.69,7888.16,7807.61,7811.34,2031400,7811.34
2013-03-15,7989.67,7999.92,7924.94,7927.49,2530400,7927.49
2013-03-14,8002.42,8002.71,7946.29,7951.76,2150200,7951.76
2013-03-13,8018.90,8047.56,7962.42,7995.51,2224400,7995.51
2013-03-12,8039.00,8063.23,7986.59,7994.71,2738000,7994.71
2013-03-11,8021.88,8089.21,8001.85,8038.72,2878800,8038.72
2013-03-08,7981.00,8029.14,7981.00,8015.14,2719000,8015.14
2013-03-07,7950.90,7984.29,7942.37,7960.51,2261400,7960.51
2013-03-06,7958.11,7982.39,7936.86,7950.30,2329600,7950.30
2013-03-05,7910.44,7939.85,7882.56,7932.71,2246200,7932.71
2013-03-04,7966.22,7966.22,7849.52,7867.34,2278000,7867.34
2013-03-01,7917.72,7964.63,7917.72,7964.63,2114200,7964.63
2013-02-28,7897.98,7897.98,7897.98,7897.98,000,7897.98
2013-02-27,7886.03,7912.85,7873.29,7897.98,1921400,7897.98
2013-02-26,7891.41,7927.49,7871.23,7880.90,1918400,7880.90
2013-02-25,7986.87,7995.11,7947.68,7947.68,2144800,7947.68
2013-02-22,7947.88,7970.24,7913.16,7947.72,2307600,7947.72
2013-02-21,8020.52,8020.52,7957.46,7957.46,2235600,7957.46
2013-02-20,8021.31,8029.10,7995.16,8029.10,2992000,8029.10
2013-02-19,7974.40,7974.40,7946.09,7960.88,2308600,7960.88
2013-02-18,8000.69,8005.73,7927.95,7943.53,2578000,7943.53
2013-02-06,7925.26,7941.65,7906.65,7906.65,2554200,7906.65
2013-02-05,7896.67,7896.67,7863.91,7886.94,2316000,7886.94
2013-02-04,7882.76,7929.97,7880.29,7923.16,2678600,7923.16
2013-02-01,7853.75,7866.23,7832.00,7855.97,1838800,7855.97
2013-01-31,7832.87,7850.02,7800.90,7850.02,2116800,7850.02
2013-01-30,7832.95,7847.21,7804.71,7832.98,2252800,7832.98
